CID,SMILES,Agonist_Activity,Agonist_Potency (uM),Agonist_Efficacy (%),Viability_Activity,Viability_Potency (uM),Viability_Efficacy (%),SMILES_raw
78766.0,O=c1[nH]c2ccccc2c(=O)n1CCCl,inactive,,0.0,inactive,,0.0,C1=CC=C2C(=C1)C(=O)N(C(=O)N2)CCCl
25887.0,COc1cc(CC#N)cc(OC)c1OC,inactive,,0.0,inactive,,0.0,COC1=CC(=CC(=C1OC)OC)CC#N
85542.0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,inactive,,0.0,inactive,,0.0,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)N
152932.0,Fc1ccc(C(c2ccc(F)cc2)N2CCNCC2)cc1,inactive,,0.0,inconclusive antagonist,,,C1CN(CCN1)C(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F
91805.0,N#CC1(c2ccc(F)cc2)CCC(=O)CC1,inactive,,0.0,inactive,,0.0,C1CC(CCC1=O)(C#N)C2=CC=C(C=C2)F
38282.0,OC1(c2ccc(Cl)cc2)CCNCC1,inactive,,0.0,inactive,,0.0,C1CNCCC1(C2=CC=C(C=C2)Cl)O
71717.0,CCCOc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(OC)CC[C@@H]12,inactive,,0.0,inactive,,0.0,CCCOC1=CC2=C(C=C1)[C@H]3CC[C@]4([C@H]([C@@H]3CC2)CCC4OC)C
51755.0,Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1,inactive,,0.0,inactive,,0.0,C1=CC=C(C=C1)SC2=CC=C(C=C2)COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl
6154037.0,COc1cc(/C=C/C(N)=O)cc(OC)c1OC,inactive,,0.0,inactive,,0.0,COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)N
712441.0,CC(=O)N1CCN(c2ccc(O)cc2)CC1,inactive,,0.0,inactive,,0.0,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)O
198212.0,CC(=O)c1ccc(O)c(C(N)=O)c1,inactive,,0.0,inactive,,0.0,CC(=O)C1=CC(=C(C=C1)O)C(=O)N
109094.0,CCOC(=O)CN1CCCC1=O,inactive,,0.0,inactive,,0.0,CCOC(=O)CN1CCCC1=O
104607.0,O=c1[nH]c2cc(Cl)ccc2n1C1CCNCC1,inactive,,0.0,inactive,,0.0,C1CNCCC1N2C3=C(C=C(C=C3)Cl)NC2=O
12103.0,ClCc1cccc(Cl)c1,inactive,,0.0,inactive,,0.0,C1=CC(=CC(=C1)Cl)CCl
81349.0,CN1CCN(N)CC1,inactive,,0.0,inactive,,0.0,CN1CCN(CC1)N
77721.0,COC(=O)c1cc(Cl)c(NC(C)=O)cc1OC,inactive,,0.0,inactive,,0.0,CC(=O)NC1=C(C=C(C(=C1)OC)C(=O)OC)Cl
30530.0,Cc1ccc(CCn2c3c(c4cc(Cl)ccc42)CN(C)CC3)cn1,inactive,,0.0,inactive,,0.0,CC1=NC=C(C=C1)CCN2C3=C(CN(CC3)C)C4=C2C=CC(=C4)Cl
6445007.0,COc1ccc(/C(C)=C/C(=O)O)c(OC)c1,inactive,,0.0,inactive,,0.0,C/C(=C\C(=O)O)/C1=C(C=C(C=C1)OC)OC
7527.0,C1CN2CCC1CC2,inactive,,0.0,inactive,,0.0,C1CN2CCC1CC2
10601.0,CC(=O)C1CCOC1=O,inactive,,0.0,inactive,,0.0,CC(=O)C1CCOC1=O
136843.0,O=C1CC2(CCCC2)CC(=O)N1,inactive,,0.0,inactive,,0.0,C1CCC2(C1)CC(=O)NC(=O)C2
96350.0,Cc1sccc1Br,inactive,,0.0,inactive,,0.0,CC1=C(C=CS1)Br
81669.0,ClCCN1CCCC1,inactive,,0.0,inactive,,0.0,C1CCN(C1)CCCl
216385.0,Cc1cc(=O)oc2cc(O[C@@H]3SC[C@@H](O)[C@H](O)[C@H]3O)ccc12,inactive,,0.0,inactive,,0.0,CC1=CC(=O)OC2=C1C=CC(=C2)O[C@H]3[C@@H]([C@H]([C@@H](CS3)O)O)O
65773.0,CCCc1ncc(C(=O)O)s1,inactive,,0.0,inactive,,0.0,CCCC1=NC=C(S1)C(=O)O
5311037.0,CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,inactive,,0.0,inactive,,0.0,CCN1C2=C(C(=O)N(C1=O)CC)N(C(=N2)/C=C/C3=CC(=C(C=C3)OC)OC)C
9376.0,O=C(CCCl)NCCc1ccccc1,inactive,,0.0,inactive,,0.0,C1=CC=C(C=C1)CCNC(=O)CCCl
219078.0,COCC(NC(C)=O)C(=O)NCc1ccccc1,inactive,,0.0,inactive,,0.0,CC(=O)N[C@H](COC)C(=O)NCC1=CC=CC=C1
6454351.0,CCS(=O)(=O)c1ccc(OC)c(C(=O)OC)c1,inactive,,0.0,inactive,,0.0,CCS(=O)(=O)C1=CC(=C(C=C1)OC)C(=O)OC
54685524.0,CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,inactive,,0.0,inactive,,0.0,CCOC(=O)C(C1=C(C2=CC=CC=C2OC1=O)O)C3=C(C4=CC=CC=C4OC3=O)O
60993.0,CCN(CC)CCN,inactive,,0.0,inactive,,0.0,CCN(CC)CCN
25223.0,CC(C)(N)Cc1ccccc1Cl,inactive,,0.0,inactive,,0.0,CC(C)(CC1=CC=CC=C1Cl)N
68933.0,Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,inactive,,0.0,inactive,,0.0,CC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N
68862.0,CCN1CCCC1CNC(=O)C(O)(c1ccccc1)c1ccccc1,inactive,,0.0,inactive,,0.0,CCN1CCCC1CNC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O
104610.0,CCOC(=O)N1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,inactive,,0.0,inactive,,0.0,CCOC(=O)N1CCC(CC1)N2C3=C(C=C(C=C3)Cl)NC2=O
5858790.0,CO/N=C(\C(=O)O)c1csc(NC(=O)CCl)n1,inactive,,0.0,inactive,,0.0,CO/N=C(/C1=CSC(=N1)NC(=O)CCl)\C(=O)O
15365.0,CCCCCCCCCCCCCCCCCCN(C)C,inactive,,0.0,inactive,,0.0,CCCCCCCCCCCCCCCCCCN(C)C
13086.0,Cc1cccc(C)c1NC(=O)c1ccc(N)cc1,inactive,,0.0,inactive,,0.0,CC1=C(C(=CC=C1)C)NC(=O)C2=CC=C(C=C2)N
50222.0,COc1ccccc1N1CCN(CC(O)COc2cc(OC)c(OC)c(OC)c2)CC1,inactive,,0.0,inactive,,0.0,COC1=CC=CC=C1N2CCN(CC2)CC(COC3=CC(=C(C(=C3)OC)OC)OC)O
415628.0,Clc1ccccc1N1CCNCC1,inactive,,0.0,inactive,,0.0,C1CN(CCN1)C2=CC=CC=C2Cl
60870.0,Cc1oc(-c2ccccc2)nc1CCC(=O)c1ccc(Cc2sc(=O)[nH]c2O)cc1,inactive,,0.0,inactive,,0.0,CC1=C(N=C(O1)C2=CC=CC=C2)CCC(=O)C3=CC=C(C=C3)CC4C(=O)NC(=O)S4
7096.0,c1ccc(N2CCNCC2)cc1,inactive,,0.0,inactive,,0.0,C1CN(CCN1)C2=CC=CC=C2
13050.0,CCOC(=O)C(O)c1ccccc1,inactive,,0.0,inactive,,0.0,CCOC(=O)C(C1=CC=CC=C1)O
72327.0,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,inactive,,0.0,inactive,,0.0,CC1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F
72075.0,CN1CCC(N(Cc2ccccc2)c2ccccc2)CC1,inactive,,0.0,inactive,,0.0,CN1CCC(CC1)N(CC2=CC=CC=C2)C3=CC=CC=C3
146256.0,Cc1cccc(OCC(O)CNC(C)(C)C)c1C,inactive,,0.0,inactive,,0.0,CC1=C(C(=CC=C1)OCC(CNC(C)(C)C)O)C
3052762.0,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,inactive,,0.0,inactive,,0.0,COCCCN1CCC(CC1)NC(=O)C2=CC(=C(C3=C2OCC3)N)Cl
7302.0,O=C1CCCO1,inactive,,0.0,inactive,,0.0,C1CC(=O)OC1
7239.0,Clc1ccccc1Cl,inactive,,0.0,inactive,,0.0,C1=CC=C(C(=C1)Cl)Cl
4156.0,COS(C)(=O)=O,inactive,,0.0,inactive,,0.0,COS(=O)(=O)C
6108.0,O=C(O)c1ccc([N+](=O)[O-])cc1,inactive,,0.0,inactive,,0.0,C1=CC(=CC=C1C(=O)O)[N+](=O)[O-]
264.0,CCCC(=O)O,inactive,,0.0,inactive,,0.0,CCCC(=O)O
7497.0,CCN(CC)CCO,inactive,,0.0,inactive,,0.0,CCN(CC)CCO
25059.0,N#CC(Br)(Br)C(N)=O,inactive,,0.0,inactive,,0.0,C(#N)C(C(=O)N)(Br)Br
7965.0,NC1CCCCC1,inactive,,0.0,inactive,,0.0,C1CCC(CC1)N
16129778.0,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,inactive,,0.0,inactive,,0.0,C1=C(C=C(C(=C1O)O)O)C(=O)OC2=CC(=CC(=C2O)O)C(=O)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC(=O)C4=CC(=C(C(=C4)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)OC(=O)C9=CC(=C(C(=C9)O)O)O)O)O)OC(=O)C1=CC(=C(C(=C1)OC(=O)C1=CC(=C(C(=C1)O)O)O)O)O
6595.0,C=C(C)C(N)=O,inactive,,0.0,inactive,,0.0,CC(=C)C(=O)N
6451325.0,O=C(NC(Cc1ccccc1)C(O)C(=O)N1C[C@@H](O)[C@@H](O)C1)c1cc2cc(Cl)ccc2[nH]1,inactive,,0.0,inactive,,0.0,C1[C@H]([C@H](CN1C(=O)[C@@H]([C@H](CC2=CC=CC=C2)NC(=O)C3=CC4=C(N3)C=CC(=C4)Cl)O)O)O
9931156.0,OCC(CO)n1cnc(-c2ccc(F)cc2)c1-c1ccnc(Oc2ccccc2)n1,inactive,,0.0,inactive,,0.0,C1=CC=C(C=C1)OC2=NC=CC(=N2)C3=C(N=CN3C(CO)CO)C4=CC=C(C=C4)F
9842616.0,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC1CC2CCC(C1)N2c1ncccn1,inactive,,0.0,inactive,,0.0,C1CC2CC(CC1N2C3=NC=CC=N3)NCC(=O)N4CC(C[C@H]4C#N)(F)F
6579.0,C=CC(N)=O,inactive,,0.0,inactive,,0.0,C=CC(=O)N
7768.0,O=C1CCCCCN1,inactive,,0.0,inactive,,0.0,C1CCC(=O)NCC1
4685.0,Clc1ccc(Cl)cc1,inactive,,0.0,inactive,,0.0,C1=CC(=CC=C1Cl)Cl
13387.0,CN1CCCC1=O,inactive,,0.0,inactive,,0.0,CN1CCCC1=O
15787.0,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,inactive,,0.0,inactive,,0.0,C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2)Cl)Cl
8177.0,CCCCOCCOCCO,inactive,,0.0,inactive,,0.0,CCCCOCCOCCO
7771.0,Cc1ccc(O)c(C)c1,inactive,,0.0,inactive,,0.0,CC1=CC(=C(C=C1)O)C
6163.0,CCOS(=O)(=O)OCC,inactive,,0.0,inactive,,0.0,CCOS(=O)(=O)OCC
6545.0,CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,inactive,,0.0,inactive,,0.0,CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C
7896.0,CC(O)CCO,inactive,,0.0,inactive,,0.0,CC(CCO)O
31249.0,CCOC(=O)CCC(=O)OCC,inactive,,0.0,inactive,,0.0,CCOC(=O)CCC(=O)OCC
9799979.0,CCc1nn(C2CCCCC2)c2cc(C3(C#N)CCC(C(=O)O)CC3)ccc12,inactive,,0.0,inconclusive antagonist,51.435,-39.6868,CCC1=NN(C2=C1C=CC(=C2)C3(CCC(CC3)C(=O)O)C#N)C4CCCCC4
18173271.0,Cc1nc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)/C=C/c4ccc(F)cc4)CC2)CC3)no1,inactive,,0.0,inactive,,0.0,CC1=NC(=NO1)C2=CC3=C(CCN(CC3)CCC4CCC(CC4)NC(=O)/C=C/C5=CC=C(C=C5)F)C=C2.Cl
60196406.0,COc1cc(-c2nc(NC(=O)c3cc4cc(C)cc(C)c4n3CC(=O)O)sc2CCC2CCCCC2)c(OC)cc1Cl,inactive,,0.0,inconclusive antagonist,62.8611,-37.747,CC1=CC(=C2C(=C1)C=C(N2CC(=O)O)C(=O)NC3=NC(=C(S3)CCC4CCCCC4)C5=CC(=C(C=C5OC)Cl)OC)C.C(=O)(C(F)(F)F)O
8449.0,Oc1ccc(Cl)cc1Cl,inactive,,0.0,inactive,,0.0,C1=CC(=C(C=C1Cl)Cl)O
7362.0,O=Cc1ccco1,inactive,,0.0,inactive,,0.0,C1=COC(=C1)C=O
643460.0,CC=CC=CC(=O)O,inactive,,0.0,inactive,,0.0,C/C=C/C=C/C(=O)O
8158.0,CCCCCCCCC(=O)O,inactive,,0.0,inactive,,0.0,CCCCCCCCC(=O)O
7784.0,CCCCOC(=O)CCCCC(=O)OCCCC,inactive,,0.0,inactive,,0.0,CCCCOC(=O)CCCCC(=O)OCCCC
10943.0,Clc1cccc(Cl)c1,inactive,,0.0,inactive,,0.0,C1=CC(=CC(=C1)Cl)Cl
8150.0,COCCOCCOC,inactive,,0.0,inactive,,0.0,COCCOCCOC
14242.0,COC(=O)CCCC(=O)OC,inactive,,0.0,inactive,,0.0,COC(=O)CCCC(=O)OC
7910.0,CC(C)CC(C)O,inactive,,0.0,inactive,,0.0,CC(C)CC(C)O
7762.0,CCCC(=O)OCC,inactive,,0.0,inactive,,0.0,CCCC(=O)OCC
9801235.0,NCc1cccc(C2CCN(C(=O)c3ccc(C#Cc4ccccc4F)o3)CC2)c1,inactive,,0.0,inconclusive antagonist,72.6538,-40.2909,C1CN(CCC1C2=CC=CC(=C2)CN)C(=O)C3=CC=C(O3)C#CC4=CC=CC=C4F
8266.0,O=C(O)C1C(C(=O)O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,inactive,,0.0,inactive,,0.0,C1(C(C2(C(=C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)C(=O)O)C(=O)O
753.0,OCC(O)CO,inactive,,0.0,inactive,,0.0,C(C(CO)O)O
7276.0,c1ccc(C2CO2)cc1,inactive,,0.0,inactive,,0.0,C1C(O1)C2=CC=CC=C2
8063.0,CCCCC=O,inactive,,0.0,inactive,,0.0,CCCCC=O
17016.0,Cc1ccc(C)c(O)c1C,inactive,,0.0,inactive,,0.0,CC1=C(C(=C(C=C1)C)O)C
7249.0,Cc1ccc(O)cc1C,inactive,,0.0,inactive,,0.0,CC1=C(C=C(C=C1)O)C
2450.0,O=[N+]([O-])C(Br)(CO)CO,inactive,,0.0,inactive,,0.0,C(C(CO)([N+](=O)[O-])Br)O
8697.0,CCCCC(CC)C(=O)O,inactive,,0.0,inactive,,0.0,CCCCC(CC)C(=O)O
7242.0,Cc1ccccc1N,inactive,,0.0,inactive,,0.0,CC1=CC=CC=C1N
8193.0,CCCCCCCCCCCCO,inactive,,0.0,inactive,,0.0,CCCCCCCCCCCCO
444913.0,OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO,inactive,,0.0,inactive,,0.0,C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@H](O2)[C@@H]([C@H]7O)O)CO)CO)CO)CO)CO)O)O)O
60196399.0,CC(C)c1cccc(C(C)C)c1NC(=O)NS(=O)(=O)c1cc(C(C)(C)O)co1,inactive,,0.0,inactive,,0.0,CC(C)C1=C(C(=CC=C1)C(C)C)NC(=O)[N-]S(=O)(=O)C2=CC(=CO2)C(C)(C)O.[Na+]
53316396.0,NC(=O)c1n[nH]c(-c2cccc(-c3cc(F)ccc3OCC(F)(F)C(F)(F)F)c2)n1,inactive,,0.0,inconclusive antagonist,61.1306,-62.6153,C1=CC(=CC(=C1)C2=N[N-]C(=N2)C(=O)N)C3=C(C=CC(=C3)F)OCC(C(F)(F)F)(F)F.O.[K+]
24852044.0,CC[C@H](NC(=O)c1cc(F)ccc1NS(=O)(=O)c1cccc2cccnc12)c1ccccc1,inactive,,0.0,inactive,,0.0,CC[C@@H](C1=CC=CC=C1)NC(=O)C2=C(C=CC(=C2)F)[N-]S(=O)(=O)C3=CC=CC4=C3N=CC=C4.[Na+]
7474.0,O=[N+]([O-])c1ccc(Cl)cc1,inactive,,0.0,inactive,,0.0,C1=CC(=CC=C1[N+](=O)[O-])Cl
8117.0,OCCOCCO,inactive,,0.0,inactive,,0.0,C(COCCO)O
11164.0,OCC1CO1,inactive,,0.0,inactive,,0.0,C1C(O1)CO
7059.0,Cc1ccc2ncccc2c1,inactive,,0.0,inactive,,0.0,CC1=CC2=C(C=C1)N=CC=C2
23674889.0,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,inactive,,0.0,inactive,,0.0,CCC1(C(=O)NC(=NC1=O)[O-])C2=CC=CC=C2.[Na+]
14257.0,CCCCCCCCCCC,inactive,,0.0,inactive,,0.0,CCCCCCCCCCC
8146.0,CCOCCOCCO,inactive,,0.0,inactive,,0.0,CCOCCOCCO
11335.0,Cc1cccc(C)c1O,inactive,,0.0,inactive,,0.0,CC1=C(C(=CC=C1)C)O
11966.0,CC(C)(C)OOC(=O)c1ccccc1,inactive,,0.0,inactive,,0.0,CC(C)(C)OOC(=O)C1=CC=CC=C1
7622.0,CCCCN(CCCC)CCCC,inactive,,0.0,inactive,,0.0,CCCCN(CCCC)CCCC
8455.0,CCC(C)(C)c1ccc(O)c(C(C)(C)CC)c1,inactive,,0.0,inconclusive antagonist,54.4827,-70.194,CCC(C)(C)C1=CC(=C(C=C1)O)C(C)(C)CC
3086618.0,c1ccc(C(O[C@@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1,inactive,,0.0,inactive,,0.0,C1C[C@H](CN(C1)CCC2=CC3=C(C=C2)OCO3)OC(C4=CC=CC=C4)C5=CC=CC=C5
9865233.0,CC(C)(O)c1cnn2c(-c3ccc(F)c(-c4c(F)cccc4C#N)c3)cnc2n1,inactive,,0.0,inactive,,0.0,CC(C)(C1=NC2=NC=C(N2N=C1)C3=CC(=C(C=C3)F)C4=C(C=CC=C4F)C#N)O
34.0,OCCCl,inactive,,0.0,inactive,,0.0,C(CCl)O
638011.0,CC(C)=CCC/C(C)=C/C=O,inactive,,0.0,inactive,,0.0,CC(=CCC/C(=C/C=O)/C)C
7540.0,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,inactive,,0.0,inactive,,0.0,C1=CC=C(C=C1)OP(OC2=CC=CC=C2)OC3=CC=CC=C3
31337.0,O=[N+]([O-])C(CO)(CO)CO,inactive,,0.0,inactive,,0.0,C(C(CO)(CO)[N+](=O)[O-])O
61253.0,CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,inactive,,0.0,active antagonist,66.0073,-33.0757,CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O
60196401.0,CCCCc1ccc2c(n1)[C@@H](c1ccc(OC)cc1CC(C)C(=O)O)C(C(=O)O)[C@H]2c1ccc2c(c1)OCO2,inactive,,0.0,inactive,,0.0,CCCCC1=NC2=C(C=C1)[C@@H]([C@H]([C@@H]2C3=C(C=C(C=C3)OC)C[C@H](C)C(=O)[O-])C(=O)[O-])C4=CC5=C(C=C4)OCO5.[Na+].[Na+]
9869105.0,NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,inactive,,0.0,inconclusive antagonist,,,C1CN(CCN1CCC2=CC(=O)N(C3=C2C=CC(=C3)F)CC(=O)N)C4=NC=CC5=C4C=CS5
24798733.0,O=C(O)c1ccccc1-n1cc(C(=O)O)c(=O)c2cc(Nc3c(F)cc(F)cc3Cl)c(Cl)cc21,inactive,,0.0,inactive,,0.0,C1=CC=C(C(=C1)C(=O)O)N2C=C(C(=O)C3=CC(=C(C=C32)Cl)NC4=C(C=C(C=C4Cl)F)F)C(=O)O
10757.0,O=C(CCl)c1ccccc1,inactive,,0.0,inactive,,0.0,C1=CC=C(C=C1)C(=O)CCl
8441.0,COC(=O)c1ccc(C(=O)OC)cc1,inactive,,0.0,inactive,,0.0,COC(=O)C1=CC=C(C=C1)C(=O)OC
6984.0,CCC(C)c1ccccc1O,inactive,,0.0,inactive,,0.0,CCC(C)C1=CC=CC=C1O
444305.0,O=C(O)C(O)C(O)C(=O)O,inactive,,0.0,inactive,,0.0,[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
6629.0,CC(C)(OO)c1ccccc1,inactive,,0.0,inactive,,0.0,CC(C)(C1=CC=CC=C1)OO
8369.0,Cc1occc(=O)c1O,inactive,,0.0,inactive,,0.0,CC1=C(C(=O)C=CO1)O
26177.0,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,inactive,,0.0,inactive,,0.0,C(C(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl)Cl
5372174.0,CC(=O)C(C)=CC1=C(C)CCCC1(C)C,inactive,,0.0,inactive,,0.0,CC1=CCCC(C1/C=C(\C)/C(=O)C)(C)C
170364.0,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC(Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,inactive,,0.0,inconclusive antagonist,68.5896,-39.8888,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)C[C@@H](C(=O)O)NC4=CC=CC=C4C(=O)C5=CC=CC=C5
9951932.0,Cc1ncc([C@@H](CCCCCCc2ccc3c(n2)NCCC3)CC(=O)O)cn1,inactive,,0.0,inactive,,0.0,CC1=NC=C(C=N1)[C@@H](CCCCCCC2=NC3=C(CCCN3)C=C2)CC(=O)O
9824131.0,CC(=O)SC(C(=O)NC1Cc2ccccc2[C@H]2CCCC(C(=O)O)N2C1=O)C(C)C,inactive,,0.0,inactive,,0.0,CC(C)[C@@H](C(=O)N[C@H]1CC2=CC=CC=C2[C@H]3CCC[C@H](N3C1=O)C(=O)O)SC(=O)C
12148754.0,O=C(NC(=O)c1cc(F)c(F)cc1Cl)Nc1cc(F)ccc1N1CCC(C(=O)O)CC1,inactive,,0.0,inactive,,0.0,C1CN(CCC1C(=O)O)C2=C(C=C(C=C2)F)NC(=O)NC(=O)C3=CC(=C(C=C3Cl)F)F
311.0,O=C(O)CC(O)(CC(=O)O)C(=O)O,inactive,,0.0,inactive,,0.0,C(C(=O)O)C(CC(=O)O)(C(=O)O)O
949.0,CN(C)c1ccccc1,inactive,,0.0,inactive,,0.0,CN(C)C1=CC=CC=C1
931.0,c1ccc2ccccc2c1,inactive,,0.0,inactive,,0.0,C1=CC=C2C=CC=CC2=C1
6421.0,O=C(O)C(Cl)(Cl)Cl,inactive,,0.0,inactive,,0.0,C(=O)(C(Cl)(Cl)Cl)O
8113.0,OCCNCCO,inactive,,0.0,inactive,,0.0,C(CO)NCCO
7453.0,CCC(C)c1ccc(O)cc1,inactive,,0.0,inactive,,0.0,CCC(C)C1=CC=C(C=C1)O
8076.0,CCOCCO,inactive,,0.0,inactive,,0.0,CCOCCO
8033.0,CC(C)(C)OOC(C)(C)C,inactive,,0.0,inactive,,0.0,CC(C)(C)OOC(C)(C)C
17142.0,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,inactive,,0.0,active antagonist,54.4827,-84.3307,C1C(O1)CN2C(=O)N(C(=O)N(C2=O)CC3CO3)CC4CO4
31405.0,CC(C)(C)c1cccc(C(C)(C)C)c1O,inactive,,0.0,inactive,,0.0,CC(C)(C)C1=C(C(=CC=C1)C(C)(C)C)O
8456.0,COc1ccc(O)c(C(C)(C)C)c1,inactive,,0.0,inactive,,0.0,CC(C)(C)C1=C(C=CC(=C1)OC)O
53257735.0,CNS(=O)(=O)c1cc(C(=O)N2CCC(CCN3C4CCC3CC(n3c(C)nc5ccccc53)C4)(c3cccc(F)c3)CC2)c(Cl)cc1F,inactive,,0.0,inconclusive antagonist,21.6899,-34.2813,CC1=NC2=CC=CC=C2N1C3CC4CCC(C3)N4CCC5(CCN(CC5)C(=O)C6=CC(=C(C=C6Cl)F)S(=O)(=O)NC)C7=CC(=CC=C7)F
9849616.0,CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,inactive,,0.0,inactive,,0.0,CCC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Br
517055.0,O=C(O)c1ccccc1,inactive,,0.0,inactive,,0.0,C1=CC=C(C=C1)C(=O)[O-].[Na+]
6598.0,CN(C)C(=O)Cl,inactive,,0.0,inactive,,0.0,CN(C)C(=O)Cl
4837.0,C1CNCCN1,inactive,,0.0,inactive,,0.0,C1CNCCN1
8128.0,N#CCCCCC#N,inactive,,0.0,inactive,,0.0,C(CCC#N)CC#N
5481119.0,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2C[C@H](N(C)C(C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,inactive,,0.0,inactive,,0.0,CCN1C(=CC(=N1)CC2=CC=CC=C2)C3CCN(CC3)C[C@H]4C[C@@H](C[C@@H]4C5=CC(=CC=C5)F)N(C)[C@H](C(C)C)C(=O)O
2723601.0,Nc1nc(=S)c2[nH]cnc2[nH]1,inactive,,0.0,active antagonist,6.60073,-46.7576,C1=NC2=C(N1)C(=S)N=C(N2)N
8133.0,CCCCOCCO,inactive,,0.0,inactive,,0.0,CCCCOCCO
8360.0,CC1(C)C(=O)N(Cl)C(=O)N1Cl,inactive,,0.0,inactive,,0.0,CC1(C(=O)N(C(=O)N1Cl)Cl)C
7127.0,C=CCc1ccc(OC)c(OC)c1,inactive,,0.0,inactive,,0.0,COC1=C(C=C(C=C1)CC=C)OC
