Structure,Molecule name,CAS,SMILES,ID_DB_source,,ID_DB_maestra,ID_concatenado,DB source,DB subsource,Risk assessment class,Human eco,Species,Exposure route,Standard value,LD50,LD50 units,MM(g/mol),Operación,pLD50,,long_ref,,source_url,toxval_id,chemical_id
,2-METHYL-3(OR 5 OR 6)-(FURFURYLTHIO)PYRAZINE,-,,NODTXSID,,1373,1373_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,1000,mg/kg-day,,#¡DIV/0!,#¡DIV/0!,,FOOD COSMET TOXICOL 13:487-490,,https://www.ng.cosmosdb.eu/,28318,ToxVal00029_5817f955c586257f
,"2-Furancarboxylic acid, methyl ester",611-13-2,COC(c1ccc[o]1)=O,DTXSID7060598,,1374,1374_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,182.5,mg/kg-day,126.111,0.0014,2.8395,,FEM 000049 1:58,,https://www.ng.cosmosdb.eu/,28319,ToxVal00029_ba71a96ee055db21
,Methyl heptanoate,106-73-0,CCCCCCC(OC)=O,DTXSID3059345,,1375,1375_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5000,mg/kg-day,144.213,0.0347,1.46,,FOOD CHEM TOXICOL 26:273-415,,https://www.ng.cosmosdb.eu/,28320,ToxVal00029_0bcf5a5f385c2d30
,"5-METHYL-2,3-HEXANEDIONE",-,CC(C)CC(C(C)=O)=O,NODTXSID,,1376,1376_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5000,mg/kg-day,128.17,0.039,1.4088,,FOOD CHEM TOXICOL 20:637,,https://www.ng.cosmosdb.eu/,28321,ToxVal00029_14a06c1072a606be
,Methyl hexanoate,106-70-7,CCCCCC(OC)=O,DTXSID0047616,,1377,1377_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5000,mg/kg-day,130.186,0.0384,1.4156,,FOOD CHEM TOXICOL 20:745,,https://www.ng.cosmosdb.eu/,28322,ToxVal00029_86751485cb533e40
,5-METHYL-3-HEXEN-2-ONE,-,CC(C)C=CC(C)=O,NODTXSID,,1378,1378_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,1430,mg/kg-day,112.171,0.0127,1.8945,,TOXICOL APPL PHARMACOL 28:313-319,,https://www.ng.cosmosdb.eu/,28323,ToxVal00029_37c51563fb8405a9
,"Butanoic acid, 3-methyl-, methyl ester",556-24-1,CC(C)CC(OC)=O,DTXSID5060300,,1379,1379_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rabbit,oral,=,5692,mg/kg-day,116.159,0.049,1.3098,,IND MED SURG 41:31-33,,https://www.ng.cosmosdb.eu/,28324,ToxVal00029_0fb3a538fd72f697
,5-METHOXY-2-METHYLTHIAZOLE,-,Cc1ncc(OC)[s]1,NODTXSID,,1380,1380_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,1250,mg/kg-day,129.183,0.0097,2.0143,,FOOD COSMET TOXICOL 13:487-490,,https://www.ng.cosmosdb.eu/,28326,ToxVal00029_2adecde4e2b31fc6
,Methyl N-methylanthranilate,85-91-6,CNc(cccc1)c1C(OC)=O,DTXSID1052581,,1381,1381_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,2820,mg/kg-day,165.191,0.0171,1.7677,,FOOD COSMET TOXICOL 8:359,,https://www.ng.cosmosdb.eu/,28330,ToxVal00029_d14dff62cceb7e80
,METHYL 2-METHYL-3-FURYL DISULFIDE,-,Cc([o]cc1)c1SSC,NODTXSID,,1382,1382_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,mouse,oral,=,142,mg/kg-day,160.261,0.0009,3.0525,,DRUG CHEM TOXICOL 3:249-257,,https://www.ng.cosmosdb.eu/,28332,ToxVal00029_2b869be5208877d0
,Methyl 2-nonenoate,111-79-5,CCCCCCC=CC(OC)=O,DTXSID8047638,,1383,1383_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5000,mg/kg-day,170.251,0.0294,1.5321,,FOOD COSMET TOXICOL 14:811,,https://www.ng.cosmosdb.eu/,28333,ToxVal00029_fc6beeda8edb19d2
,Methyl 2-nonynoate,111-80-8,CCCCCCC#CC(OC)=O,DTXSID3047639,,1384,1384_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,2220,mg/kg-day,168.235,0.0132,1.8796,,FOOD COSMET TOXICOL 13:871,,https://www.ng.cosmosdb.eu/,28334,ToxVal00029_4f63ada4dabd26eb
,2-Methyloctanal,7786-29-0,CCCCCCC(C)C=O,DTXSID2052528,,1385,1385_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5000,mg/kg-day,142.241,0.0352,1.4541,,FOOD CHEM TOXICOL 20:753,,https://www.ng.cosmosdb.eu/,28335,ToxVal00029_998fcfca27228dbe
,2-METHYL-2-PENTENAL,-,CCC=C(C)C=O,NODTXSID,,1386,1386_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,4290,mg/kg-day,98.1444,0.0437,1.3594,,ARCH IND HYG OCCUP MED 10:61-68,,https://www.ng.cosmosdb.eu/,28336,ToxVal00029_c6d130efcfb690ae
,(2-Methoxyethyl)benzene,3558-60-9,COCCc1ccccc1,DTXSID1052032,,1387,1387_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,4100,mg/kg-day,136.193,0.0301,1.5214,,FOOD CHEM TOXICOL 20:807,,https://www.ng.cosmosdb.eu/,28337,ToxVal00029_b031b4b31d1b832f
,"Butanoic acid, 3-methyl-, 2-methylpropyl ester",589-59-3,CC(C)CC(OCC(C)C)=O,DTXSID5060431,,1388,1388_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5000,mg/kg-day,158.24,0.0316,1.5003,,FOOD CHEM TOXICOL 20:725,,https://www.ng.cosmosdb.eu/,28338,ToxVal00029_87285ea796115202
,"Butanoic acid, 3-methyl-, 2-methylpropyl ester",589-59-3,CC(C)CC(OCC(C)C)=O,DTXSID5060431,,1389,1389_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rabbit,oral,=,7753,mg/kg-day,158.24,0.049,1.3098,,IND MED 41:31-33,,https://www.ng.cosmosdb.eu/,28339,ToxVal00029_87285ea796115202
,METHYLPYRAZINE,-,Cc1nccnc1,NODTXSID,,1390,1390_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,1800,mg/kg-day,94.1166,0.0191,1.7184,,DRUG CHEM TOXICOL 3:249-257,,https://www.ng.cosmosdb.eu/,28340,ToxVal00029_b4f12b54b00ad871
,2-METHYLTETRAHYDROFURAN-3-ONE,-,CC1OCCC1=O,NODTXSID,,1391,1391_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,mouse,oral,=,1860,mg/kg-day,100.117,0.0186,1.731,,DRUG CHEM TOXICOL 3:249-258,,https://www.ng.cosmosdb.eu/,28342,ToxVal00029_3cc18e078237a9b4
,2-Methylundecanal,110-41-8,CCCCCCCCCC(C)C=O,DTXSID9047629,,1392,1392_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5000,mg/kg-day,184.322,0.0271,1.5666,,FOOD COSMET TOXICOL 11:485,,https://www.ng.cosmosdb.eu/,28343,ToxVal00029_3301bf6108256f3c
,METHYL 9-UNDECENOATE,-,CC=CCCCCCCCC(OC)=O,NODTXSID,,1393,1393_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,3000,mg/kg-day,198.305,0.0151,1.8202,,FOOD CHEM TOXICOL 20:767,,https://www.ng.cosmosdb.eu/,28344,ToxVal00029_195ec04e10fe20e9
,4-METHYL-5-VINYLTHIAZOLE,-,Cc1c(C=C)[s]cn1,NODTXSID,,1394,1394_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,mouse,oral,=,400,mg/kg-day,125.195,0.0032,2.4955,,DRUG CHEM TOXICOL 3:249-257,,https://www.ng.cosmosdb.eu/,28345,ToxVal00029_4a94820ea2947397
,2-(2-Methylpropoxy)naphthalene,2173-57-1,CC(C)COc1cc2ccccc2cc1,DTXSID1051484,,1395,1395_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5930,mg/kg-day,200.28,0.0296,1.5286,,FOOD COSMET TOXICOL 2:327,,https://www.ng.cosmosdb.eu/,28346,ToxVal00029_f68cdd36c0fc1953
,Neryl formate,2142-94-1,CC(C)=CCC/C(\C)=C\COC=O,DTXSID701014544,,1396,1396_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5000,mg/kg-day,182.262,0.0274,1.5617,,FOOD COSMET TOXICOL 14:627,,https://www.ng.cosmosdb.eu/,28347,ToxVal00029_17c298f69cf4c1de
,"Butanoic acid, 3-methyl-, (2Z)-3,7-dimethyl-2,6-octadien-1-yl ester",3915-83-1,CC(C)CC(OC/C=C(/C)\CCC=C(C)C)=O,DTXSID80884022,,1397,1397_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5000,mg/kg-day,238.369,0.021,1.6783,,FOOD COSMET TOXICOL 14:815,,https://www.ng.cosmosdb.eu/,28348,ToxVal00029_594b8c6a1fdf783a
,Neryl propionate,105-91-9,CCC(OC/C=C(/C)\CCC=C(C)C)=O,DTXSID90883167,,1398,1398_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5000,mg/kg-day,210.316,0.0238,1.6239,,FOOD COSMET TOXICOL 14:629,,https://www.ng.cosmosdb.eu/,28349,ToxVal00029_2d1d6fb3756aa366
,(Z)-Non-6-enal,2277-19-2,CC/C=C\CCCCC=O,DTXSID4051879,,1399,1399_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,mouse,oral,=,5000,mg/kg-day,140.225,0.0357,1.4479,,FOOD CHEM TOXICOL 20:777,,https://www.ng.cosmosdb.eu/,28350,ToxVal00029_5269bce1f2d728bb
,4-Hydroxyoctanoic acid lactone,104-50-7,CCCCC(CC1)OC1=O,DTXSID1047609,,1400,1400_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,4400,mg/kg-day,142.197,0.0309,1.5094,,MEDIZIN ERNAHR 8:244,,https://www.ng.cosmosdb.eu/,28351,ToxVal00029_d3b72eabd38249e3
,1-OCTEN-3-YL BUTYRATE,-,CCCCCC(C=C)OC(CCC)=O,NODTXSID,,1401,1401_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,mouse,oral,=,3424,mg/kg-day,198.305,0.0173,1.7628,,DRUG CHEM TOXICOL 3:249-258,,https://www.ng.cosmosdb.eu/,28352,ToxVal00029_88ad79d9073348f2
,"Formic acid, octyl ester",112-32-3,CCCCCCCCOC=O,DTXSID4059417,,1402,1402_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5000,mg/kg-day,158.24,0.0316,1.5003,,FOOD COSMET TOXICOL 17:883,,https://www.ng.cosmosdb.eu/,28353,ToxVal00029_c7ff28f8ec94c8e3
,"Propanoic acid, 2-methyl-, octyl ester",109-15-9,CCCCCCCCOC(C(C)C)=O,DTXSID6059364,,1403,1403_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5000,mg/kg-day,200.321,0.025,1.6028,,FOOD COSMET TOXICOL 13:893-894,,https://www.ng.cosmosdb.eu/,28354,ToxVal00029_32f9515868613bee
,"4,4-DIMETHOXY-2-BUTANONE",-,CC(CC(OC)OC)=O,NODTXSID,,1404,1404_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,6200,mg/kg-day,132.158,0.0469,1.3287,,FEMAM B1B(1),,https://www.ng.cosmosdb.eu/,28355,ToxVal00029_513651f644275925
,"2,3-Pentanedione",600-14-6,CCC(C(C)=O)=O,DTXSID6051435,,1405,1405_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,3000,mg/kg-day,100.117,0.03,1.5234,,FOOD COSMET TOXICOL 17:699,,https://www.ng.cosmosdb.eu/,28356,ToxVal00029_b8b9a0ed984dff43
,Pentan-2-ol,6032-29-7,CCCC(C)O,DTXSID3052721,,1406,1406_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,1470,mg/kg-day,88.1493,0.0167,1.7779,,FEM 000002 1:112,,https://www.ng.cosmosdb.eu/,28357,ToxVal00029_69407462c09e581e
,Pentan-2-ol,6032-29-7,CCCC(C)O,DTXSID3052721,,1407,1407_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,guinea pig,oral,=,353.6,mg/kg-day,88.1493,0.004,2.3967,,J AM PHARM ASSOC 21:549-556,,https://www.ng.cosmosdb.eu/,28358,ToxVal00029_69407462c09e581e
,Pentan-2-ol,6032-29-7,CCCC(C)O,DTXSID3052721,,1408,1408_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rabbit,oral,=,2800,mg/kg-day,88.1493,0.0318,1.4981,,IND MED SURG 41:31-33,,https://www.ng.cosmosdb.eu/,28359,ToxVal00029_69407462c09e581e
,ETHYLIDENE ACETONE,-,CC=CC(C)=O,NODTXSID,,1409,1409_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,320,mg/kg-day,84.1175,0.0038,2.4197,,J IND HYG TOXICOL 30:63-68,,https://www.ng.cosmosdb.eu/,28360,ToxVal00029_451b7f6b7befe30c
,2-Pentylfuran,3777-69-3,CCCCCc1ccc[o]1,DTXSID9047679,,1410,1410_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,mouse,oral,=,1200,mg/kg-day,138.209,0.0087,2.0614,,DRUG CHEM TOXICOL 3:249-257,,https://www.ng.cosmosdb.eu/,28362,ToxVal00029_db2c1cfc45cb39a2
,alpha-Phellandrene,99-83-2,CC(C)C1C=CC(C)=CC1,DTXSID4047593,,1411,1411_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5700,mg/kg-day,136.237,0.0418,1.3784,,FEM 000006 1:52,,https://www.ng.cosmosdb.eu/,28363,ToxVal00029_6d736776c2c6c7d0
,PHENETHYLAMINE,-,NCCc1ccccc1,NODTXSID,,1412,1412_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,mouse,oral,=,400,mg/kg-day,121.182,0.0033,2.4814,,J AM CHEM SOC 63:602-605,,https://www.ng.cosmosdb.eu/,28366,ToxVal00029_aeab3b2512cbe507
,2-Phenylethyl benzoate,94-47-3,O=C(c1ccccc1)OCCc1ccccc1,DTXSID9047590,,1413,1413_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5000,mg/kg-day,226.274,0.0221,1.6557,,FOOD COSMET TOXICOL 13:905,,https://www.ng.cosmosdb.eu/,28367,ToxVal00029_683014166c1c5043
,2-Phenylethyl butanoate,103-52-6,CCCC(OCCc1ccccc1)=O,DTXSID6047604,,1414,1414_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,4600,mg/kg-day,192.257,0.0239,1.6211,,FOOD COSMET TOXICOL 17:889-890,,https://www.ng.cosmosdb.eu/,28368,ToxVal00029_e49ae94d78ed6bb9
,Phenethyl cinnamate,103-53-7,O=C(C=Cc1ccccc1)OCCc1ccccc1,DTXSID1047605,,1415,1415_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,4500,mg/kg-day,252.312,0.0178,1.7487,,FEM 000032 9:1993-1997,,https://www.ng.cosmosdb.eu/,28370,ToxVal00029_79785c539c8d3949
,Phenethyl cinnamate,103-53-7,O=C(C=Cc1ccccc1)OCCc1ccccc1,DTXSID1047605,,1416,1416_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,mouse,oral,=,4500,mg/kg-day,252.312,0.0178,1.7487,,FEM 000032 9:1993-1997,,https://www.ng.cosmosdb.eu/,28371,ToxVal00029_79785c539c8d3949
,Phenethyl cinnamate,103-53-7,O=C(C=Cc1ccccc1)OCCc1ccccc1,DTXSID1047605,,1417,1417_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,guinea pig,oral,=,4500,mg/kg-day,252.312,0.0178,1.7487,,FEM 000032 9:1993-1997,,https://www.ng.cosmosdb.eu/,28372,ToxVal00029_79785c539c8d3949
,"Formic acid, 2-phenylethyl ester",104-62-1,O=COCCc1ccccc1,DTXSID2059300,,1418,1418_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,3413,mg/kg-day,150.176,0.0227,1.6435,,FOOD COSMET TOXICOL 12:959,,https://www.ng.cosmosdb.eu/,28373,ToxVal00029_0bc320f8894a14d6
,Phenethyl isovalerate,140-26-1,CC(C)CC(OCCc1ccccc1)=O,DTXSID2059693,,1419,1419_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,6220,mg/kg-day,206.284,0.0302,1.5207,,VOPR PITAN 5:48-53,,https://www.ng.cosmosdb.eu/,28374,ToxVal00029_72815d60231dd5a4
,Phenethyl isovalerate,140-26-1,CC(C)CC(OCCc1ccccc1)=O,DTXSID2059693,,1420,1420_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,mouse,oral,=,6220,mg/kg-day,206.284,0.0302,1.5207,,VOPR PITAN 5:48-53,,https://www.ng.cosmosdb.eu/,28375,ToxVal00029_72815d60231dd5a4
,Phenethyl isovalerate,140-26-1,CC(C)CC(OCCc1ccccc1)=O,DTXSID2059693,,1421,1421_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,guinea pig,oral,=,6220,mg/kg-day,206.284,0.0302,1.5207,,VOPR PITAN 5:48-53,,https://www.ng.cosmosdb.eu/,28376,ToxVal00029_72815d60231dd5a4
,Phenethyl 2-methylcrotonate,55719-85-2,C/C=C(\C)/C(OCCc1ccccc1)=O,DTXSID8047684,,1422,1422_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5000,mg/kg-day,204.268,0.0245,1.6112,,FOOD COSMET TOXICOL 13:909,,https://www.ng.cosmosdb.eu/,28377,ToxVal00029_78e2829bed5f87cc
,"Benzenepropanol, .alpha.-ethyl-.alpha.-methyl-",10415-87-9,CCC(C)(CCc1ccccc1)O,DTXSID60864266,,1423,1423_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,2950,mg/kg-day,178.274,0.0165,1.7813,,FOOD COSMET TOXICOL 17:891,,https://www.ng.cosmosdb.eu/,28378,ToxVal00029_fff0002edf78e1e9
,ALPHA-ETHYLBENZYL ALCOHOL,-,CCC(c1ccccc1)O,NODTXSID,,1424,1424_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,1500,mg/kg-day,136.193,0.011,1.9581,,FUKUOKA IGAKU ZASSHI 49:2945-2971,,https://www.ng.cosmosdb.eu/,28379,ToxVal00029_1831fb403fbfaae5
,ALPHA-ETHYLBENZYL ALCOHOL,-,CCC(c1ccccc1)O,NODTXSID,,1425,1425_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,mouse,oral,=,500,mg/kg-day,136.193,0.0037,2.4352,,ARCH INT PHARMACODYN 116:136-169,,https://www.ng.cosmosdb.eu/,28380,ToxVal00029_1831fb403fbfaae5
,Hydratropaldehyde,93-53-8,CC(C=O)c1ccccc1,DTXSID0052629,,1426,1426_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,2800,mg/kg-day,134.177,0.0209,1.6805,,FOOD COSMET TOXICOL 2:327-343,,https://www.ng.cosmosdb.eu/,28385,ToxVal00029_8c9267a101bf3d9e
,3-Phenylpropanal,104-53-0,O=CCCc1ccccc1,DTXSID0047610,,1427,1427_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5000,mg/kg-day,134.177,0.0373,1.4287,,FOOD COSMET TOXICOL 12:967,,https://www.ng.cosmosdb.eu/,28386,ToxVal00029_735303775d204f29
,3-Phenylpropyl acetate,122-72-5,CC(OCCCc1ccccc1)=O,DTXSID2047648,,1428,1428_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,4700,mg/kg-day,178.23,0.0264,1.5789,,FOOD COSMET TOXICOL 12:965-966,,https://www.ng.cosmosdb.eu/,28387,ToxVal00029_74b2a73ede08d263
,"Benzenepropanol, 1-formate",104-64-3,O=COCCCc1ccccc1,DTXSID40861713,,1429,1429_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,4213,mg/kg-day,164.203,0.0257,1.5908,,FOOD COSMET TOXICOL 14:835,,https://www.ng.cosmosdb.eu/,28388,ToxVal00029_69ec3fcbb0745f34
,"Benzenepropanol, 1-propanoate",122-74-7,CCC(OCCCc1ccccc1)=O,DTXSID80861757,,1430,1430_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5000,mg/kg-day,192.257,0.026,1.5849,,FOOD CHEM TOXICOL 20:809,,https://www.ng.cosmosdb.eu/,28389,ToxVal00029_37bca98d0ed72012
,2-Ethoxy-5-(1-propenyl)phenol,94-86-0,CCOc(ccc(C=CC)c1)c1O,DTXSID2047727,,1431,1431_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,2400,mg/kg-day,178.23,0.0135,1.8708,,FOOD ADDITIVES HANDBOOK (R.J. LEWIS) PAGES 262-263,,https://www.ng.cosmosdb.eu/,28391,ToxVal00029_6031d49bfb430c8e
,2-PROPIONYLPYRROLE,-,CCC(c1ccc[nH]1)=O,NODTXSID,,1432,1432_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,mouse,oral,=,1620,mg/kg-day,123.154,0.0132,1.8809,,DRUG CHEM TOXICOL 3:249-257,,https://www.ng.cosmosdb.eu/,28394,ToxVal00029_fba4426dbba89482
,2-PROPIONYLTHIAZOLE,-,CCC(c1ncc[s]1)=O,NODTXSID,,1433,1433_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,mouse,oral,=,2113,mg/kg-day,141.194,0.015,1.8249,,DRUG CHEM TOXICOL 3:249-257,,https://www.ng.cosmosdb.eu/,28395,ToxVal00029_bba033973019d3d1
,"Butanoic acid, propyl ester",105-66-8,CCCC(OCCC)=O,DTXSID6059318,,1434,1434_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,15000,mg/kg-day,130.186,0.1152,0.9385,,TOXICOL APPL PHARMACOL 6:378,,https://www.ng.cosmosdb.eu/,28396,ToxVal00029_e6c76a54bd11a6ff
,"Butanoic acid, propyl ester",105-66-8,CCCC(OCCC)=O,DTXSID6059318,,1435,1435_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rabbit,oral,=,5728,mg/kg-day,130.186,0.044,1.3566,,IND MED SURG 41:31-33,,https://www.ng.cosmosdb.eu/,28397,ToxVal00029_e6c76a54bd11a6ff
,PROPYL CINNAMATE,-,CCCOC(C=Cc1ccccc1)=O,NODTXSID,,1436,1436_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,guinea pig,oral,=,3000,mg/kg-day,190.241,0.0158,1.8022,,J PHARMACOL EXP THER 93:26-39,,https://www.ng.cosmosdb.eu/,28398,ToxVal00029_bf95314986822db1
,PROPYL CINNAMATE,-,CCCOC(C=Cc1ccccc1)=O,NODTXSID,,1437,1437_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,mouse,oral,=,7000,mg/kg-day,190.241,0.0368,1.4342,,J PHARMACOL EXP THER 93:26-39,,https://www.ng.cosmosdb.eu/,28399,ToxVal00029_bf95314986822db1
,PROPYL FORMATE,-,CCCOC=O,NODTXSID,,1438,1438_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,3980,mg/kg-day,88.1055,0.0452,1.3451,,FOOD COSMET TOXICOL 2:327,,https://www.ng.cosmosdb.eu/,28400,ToxVal00029_a0ddf94af2a900b9
,PROPYL FORMATE,-,CCCOC=O,NODTXSID,,1439,1439_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,mouse,oral,=,3400,mg/kg-day,88.1055,0.0386,1.4135,,FOOD COSMET TOXICOL 2:327,,https://www.ng.cosmosdb.eu/,28401,ToxVal00029_a0ddf94af2a900b9
,PROPYL 2-FUROATE,-,CCCOC(c1ccc[o]1)=O,NODTXSID,,1440,1440_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,458,mg/kg-day,154.164,0.003,2.5271,,FEM 000049 1:59,,https://www.ng.cosmosdb.eu/,28402,ToxVal00029_2266380a80007ff1
,PROPYL ISOVALERATE,-,CCCOC(CC(C)C)=O,NODTXSID,,1441,1441_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rabbit,oral,=,8220,mg/kg-day,144.213,0.057,1.2441,,IND MET SURG 41:31-33,,https://www.ng.cosmosdb.eu/,28403,ToxVal00029_5c6dd0882cd955ee
,PROPYL 2-METHYL-3-FURYL DISULFIDE,-,CCCSSc1c(C)[o]cc1,NODTXSID,,1442,1442_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,mouse,oral,=,212.4,mg/kg-day,188.314,0.0011,2.9477,,FEM 000058 1:43,,https://www.ng.cosmosdb.eu/,28404,ToxVal00029_cde6a1b15059cdfc
,"7-Octen-1-ol, 3,7-dimethyl-, 1-acetate",141-11-7,CC(CCCC(C)=C)CCOC(C)=O,DTXSID00861810,,1443,1443_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5000,mg/kg-day,198.305,0.0252,1.5984,,FOOD COSMET TOXICOL 12:975,,https://www.ng.cosmosdb.eu/,28405,ToxVal00029_a01faaa85b35c45b
,"Benzeneacetic acid, (3S)-3,7-dimethyl-7-octen-1-yl ester",10486-14-3,C[C@@H](CCCC(C)=C)CCOC(Cc1ccccc1)=O,DTXSID90884477,,1444,1444_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5000,mg/kg-day,274.402,0.0182,1.7394,,FOOD CHEM TOXICOL 26:273-415,,https://www.ng.cosmosdb.eu/,28406,ToxVal00029_8c608d5791658501
,Rhodinyl propionate,105-89-5,CCC(OCCC(C)CCCC(C)=C)=O,DTXSID501019005,,1445,1445_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5000,mg/kg-day,212.332,0.0235,1.628,,FOOD COSMET TOXICOL 17:901,,https://www.ng.cosmosdb.eu/,28407,ToxVal00029_4ffb6d3b1372a5fa
,"3-Cyclohexene-1-methanol, .alpha.,.alpha.,4-trimethyl-, 1-formate",2153-26-6,CC(C)(C1CC=C(C)CC1)OC=O,DTXSID20862849,,1446,1446_COSMOSDB,COSMOS,US FDA CFSAN PAFA,acute,human health,rat,oral,=,5000,mg/kg-day,182.262,0.0274,1.5617,,"FOOD COSMET TOXICOL 14:659-893,",,https://www.ng.cosmosdb.eu/,28408,ToxVal00029_6043606d8dda2f57
